瞳	38812	t	ong2	125111414312511211	ong二
髅	38797	l	ou2	1255452511431234531	ou二
绣	38793	x	iu4	15513123453	iu三
硕	38779	#	uo4	113251132534	uo三
肺	38759	f	ei4	135111252	ei三
参	38704	c	en1	254134333	en一
参	38704	#	en1	254134333	en一
参	38704	s	an1	254134333	an一
兹	38585	z	i1	2431554554	i一
炒	38581	@	ao3	143342343	ao二
邮	38473	y	ou2	12512152	ou二
弘	38264	h	ong2	151554	ong二
嫉	38200	j	i2	15314134131134	i二
届	38051	j	ie4	251325121	ie三
嗡	38010	w	eng1	12513454541541	eng一
把	37982	b	a4	11215215	a一
娱	37970	y	u2	15312511134	u二
喧	37906	x	uan1	12514451	uan一
脂	37878	!	i1	13511352511	i一
膛	37836	t	ang2	1351124345251121	ang二
沧	37794	c	ang1	14413455	ang一
疚	37765	j	iu4	241341354	iu三
盐	37729	y	an2	21212425221	an二
扁	37657	b	ian3	2451325122	ian二
扁	37657	p	ian1	2451325122	ian一
搁	37572	g	e1	1121425354251	e一
茅	37567	m	ao2	212254523	ao二
滔	37516	t	ao1	14413443321511	ao一
坟	37471	f	en2	11214134	en二
掐	37391	q	ia1	112135321511	ia一
瑜	37277	y	u2	11121341251122	u二
邱	37273	q	iu1	13212152	iu一
桐	37139	t	ong2	11234251	ong二
茵	37135	y	in1	2122251134	in一
苹	37052	p	ing2	212214312	ing二
旷	37033	k	uang4	12511413	uang三
翘	37030	q	iao4	2153135541541	iao三
郝	36991	h	ao3	1121323452	ao二
蓦	36965	m	o4	21222511134551	o三
诈	36959	!	a4	14531211	a一
沫	36929	m	o4	144111234	o三
菁	36920	j	ing1	212211212511	ing一
粹	36862	c	ui4	143123441343412	ui三
琢	36857	!	uo2	1112113533434	uo二
腊	36785	l	a4	1351112212511	a一
钦	36673	q	in1	1311153534	in一
喻	36595	y	u4	1251341251122	u三
宪	36534	x	ian4	2445312135	ian三
锻	36524	d	uan4	131115321113554	uan三
睹	36521	d	u3	12511112132511	u二
郊	36462	j	iao1	141343452	iao一
饥	36390	j	i1	135535	i一
侃	36358	k	an3	132251325	an二
粘	36321	!	an1	143123421251	an一
媛	36310	y	uan2	1531344311354	uan二
谊	36241	y	i4	14544525111	i三
恳	36239	k	en3	25115344544	en二
厮	36225	s	i1	213122111343312	i一
锤	36163	@	ui2	13111531212211	ui二
凳	36123	d	eng4	254334125143135	eng一
淮	36109	h	uai2	144132411121	uai二
蔽	36096	b	i4	212243252343134	i三
聂	36076	n	ie4	21221115454	ie三
贩	35971	f	an4	125343354	an三
潭	35887	t	an2	1441125221251112	an二
翩	35855	p	ian1	1451325122541541	ian一
呻	35841	#	en1	125125112	en一
枉	35783	w	ang3	112341121	ang二
拘	35775	j	u1	112135251	u一
煮	35755	!	u3	2121325114444	u二
焉	35627	y	an1	212121154444	an一
址	35618	!	i3	11212121	i二
匕	35573	b	i3	235	i二
渗	35558	#	en4	144154134333	en三
览	35433	l	an3	2223142535	an二
敦	35424	d	un1	1412515213134	un一
厦	35375	#	a4	2131325111354	a一
蕴	35330	y	un4	2122551251125221	un三
冉	35293	r	an3	225211	an二
薪	35145	x	in1	21224143112343312	in一
呃	35105	^	e4	12511355	e三
峻	35003	j	un4	12525434354	un三
荐	34960	j	ian4	2122132521	ian三
栽	34930	z	ai1	21215341234	ai一
嚎	34929	h	ao2	125141251451353334	ao二
汁	34923	!	i1	144112	i一
傍	34850	b	ang4	1324143454153	ang三
秃	34762	t	u1	23123435	u一
磕	34654	k	e1	1132511215425221	e一
禀	34572	b	ing3	24125251111234	ing二
珑	34559	l	ong2	1112113534	ong二
坎	34469	k	an3	11213534	an二
邵	34414	#	ao4	15325152	ao三
萌	34408	m	eng2	212225113511	eng二
窄	34397	!	ai3	24453431211	ai二
阮	34363	r	uan3	1521135	uan二
蹈	34345	d	ao3	125121213443321511	ao二
碑	34260	b	ei1	11325132511312	ei一
婶	34226	#	en3	153144525112	en二
煤	34203	m	ei2	14334122111234	ei二
寓	34060	y	u4	2445251125214	u三
栈	34054	!	an4	1123411534	an三
滞	34050	!	i4	1441122245252	i三
倘	34043	t	ang3	13224325251	ang二
杭	34033	h	ang2	112344135	ang二
暇	33980	x	ia2	12511512115154	ia二
藏	33964	z	ang4	212213513125125534	ang三
狈	33949	b	ei4	13532534	ei三
峡	33938	x	ia2	1252143134	ia二
侣	33933	l	u3	132251251	u二
芦	33912	l	u2	21224513	u二
蔓	33854	m	an4	212225112522154	an三
蒸	33714	!	eng1	21225253414444	eng一
禄	33704	l	u4	1452451124134	u三
胀	33681	!	ang4	135113154	ang三
醋	33580	c	u4	1125351112212511	u三
淌	33568	t	ang3	144124325251	ang二
伞	33523	s	an3	2344312	an二
姊	33464	z	i3	15313523	i二
钩	33452	g	ou1	1311153554	ou一
衍	33445	y	an3	1332441112	an二
妾	33441	q	ie4	241431531	ie三
嘎	33414	g	a2	125113251111534	a二
蜀	33368	#	u3	22522135251214	u二
蝴	33327	h	u2	1251214122513511	u二
萝	33284	l	uo2	212225221354	uo二
莽	33238	m	ang3	21221344132	ang二
弩	33228	n	u3	253154515	u二
祷	33213	d	ao3	145241113124	ao二
稚	33182	!	i4	13123432411121	i三
圳	33157	!	en4	1121322	en三
徽	33080	h	ui1	133225215542343134	ui一
衙	33073	y	a2	13321251251112	a二
咸	33066	x	ian2	2135341251	ian二
陋	32986	l	ou4	152125345	ou三
奢	32985	#	e1	213412132511	e一
罐	32951	g	uan4	131125212225125132411121	uan三
霄	32916	x	iao1	2145244442432511	iao一
毙	32880	b	i4	21535135435	i三
汝	32816	r	u3	1441531	u二
敞	32687	@	ang3	1243252513134	ang二
暮	32619	m	u4	212225111342511	u三
嘘	32604	x	u1	125121531522431	u一
灼	32550	!	uo2	14334354	uo二
澜	32436	l	an2	1441425125431234	an二
姗	32428	#	an1	153135351	an一
倪	32398	n	i2	13232151135	i二
挫	32364	c	uo4	11213434121	uo三
咪	32218	m	i1	1251431234	i一
钧	32200	j	un1	1311153541	un一
捣	32179	d	ao3	11213545252	ao二
燥	32172	z	ao4	143342512512511234	ao三
泳	32131	y	ong3	144145534	ong二
眶	32097	k	uang4	125111151121	uang三
乙	32048	y	i3	255	i二
澈	32041	@	e4	1441415425113134	e三
焕	31989	h	uan4	143343525134	uan三
酬	31980	@	ou2	11253511434242	ou二
筷	31937	k	uai4	23143144425134	uai三
宵	31872	x	iao1	24452432511	iao一
揪	31819	j	iu1	1121312344334	iu一
缚	31819	f	u4	15511251124124	u三
蚁	31812	y	i3	1251214434	i二
喇	31719	l	a3	1251125123422	a二
丞	31714	@	eng2	2525341	eng二
拎	31698	l	in1	112134454	in一
吓	31637	h	e4	1251124	e三
棠	31633	t	ang2	2243452511234	ang二
咙	31569	l	ong2	125113534	ong二
梭	31489	s	uo1	112345434354	uo一
哧	31474	@	i1	12511213234	i一
棺	31464	g	uan1	1123444525151	uan一
璇	31459	x	uan2	1112141533152134	uan二
瀚	31450	h	an4	14411225111234541541	an三
肝	31440	g	an1	13511112	an一
敛	31390	l	ian3	134144313134	ian二
剂	31371	j	i4	141343222	i三
疤	31337	b	a1	2413415215	a一
渔	31185	y	u2	144135251211	u二
嗔	31168	@	en1	12511225111134	en一
沮	31095	j	u3	144125111	u二
廖	31067	l	iao4	241354154134333	iao三
虏	30976	l	u3	221531553	u二
皓	30879	h	ao4	1325113121251	ao三
勋	30855	x	un1	1251253453	un一
恕	30848	#	u4	25312514544	u三
虐	30741	n	ue4	2215315151	ue三
虞	30560	y	u2	22153152511134	u二
综	30488	z	ong1	155144511234	ong一
瘾	30459	y	in3	24134152355114544	in二
驴	30458	l	u2	15514513	u二
晒	30437	#	ai4	12511125351	ai三
卦	30403	g	ua4	112112124	ua一
迦	30382	j	ia1	253251454	ia一
陀	30349	t	uo2	15244535	uo二
窥	30314	k	ui1	24453411342535	ui一
堕	30285	d	uo4	252132511121	uo三
哆	30257	d	uo1	1251354354	uo一
葡	30236	p	u2	2122351251124	u二
帖	30180	t	ie3	125221251	ie二
垫	30164	d	ian4	2121354121	ian三
屡	30025	l	u3	2513431234531	u二
鹅	29947	^	e2	1312153435451	e二
蛛	29896	!	u1	1251214311234	u一
盲	29895	m	ang2	241525111	ang二
碟	29736	d	ie2	113251122151234	ie二
狞	29726	n	ing2	135344512	ing二
囚	29642	q	iu2	225134	iu二
诊	29637	!	en3	14534333	en二
揽	29599	l	an3	1121223142535	an二
裴	29595	p	ei2	221112111413534	ei二
捞	29577	l	ao1	11211224553	ao一
吏	29539	l	i4	2125134	i三
铮	29527	!	eng1	131115355112	eng一
萄	29505	t	ao2	212235311252	ao二
盏	29500	!	an3	21153425221	an二
霆	29470	t	ing2	214524444312154	ing二
喔	29429	w	o1	1251513154121	o一
贷	29412	d	ai4	2321542534	ai三
给	29393	j	i3	1551341251	i二
勿	29378	w	u4	23533	u三
吭	29375	k	eng1	12514135	eng一
淘	29357	t	ao2	144135311252	ao二
辟	29251	b	i4	15132514143112	i三
辟	29251	p	i4	15132514143112	i三
蔑	29247	m	ie4	212225221134534	ie三
淹	29158	y	an1	144113425115	an一
麒	29156	q	i2	14135221153512211134	i二
喽	29096	l	ou1	1251431234531	ou一
栗	29059	l	i4	21252211234	i三
绷	29020	b	eng1	155135113511	eng一
惚	28986	h	u1	144235334544	u一
桓	28953	h	uan2	11234125111	uan二
坊	28892	f	ang1	11214153	ang一
桩	28892	!	uang1	11234413121	uang一
嗽	28817	s	ou4	125112512343534	ou三
履	28690	l	u3	2513332312511354	u二
璐	28683	l	u4	111212512121354251	u三
菩	28652	p	u2	212241431251	u二
巢	28649	@	ao2	255525111234	ao二
畜	28647	@	u4	24155425121	u三
畜	28647	x	u4	24155425121	u三
兀	28642	w	u4	2135	u三
樊	28633	f	an2	2123434341234134	an二
锡	28576	x	i1	13111525113533	i一
棚	28567	p	eng2	1123435113511	eng二
仕	28553	#	i4	132121	i三
倏	28537	#	u1	13223541344	u一
芹	28424	q	in2	21223312	in二
僻	28410	p	i4	1325132514143112	i三
絮	28392	x	u4	2531251554234	u三
杏	28315	x	ing4	21234251	ing一
浆	28279	j	iang1	24123542534	iang一
浆	28279	j	iang4	24123542534	iang三
啧	28249	z	e2	125111212534	e二
瘫	28249	t	an1	2413415432411121	an一
磁	28220	c	i2	113251431554554	i二
冈	28197	g	ang1	22534	ang一
逮	28151	d	ai3	251124134454	ai二
逮	28151	d	ai4	251124134454	ai三
搓	28103	c	uo1	1121431113121	uo一
赠	28101	z	eng4	12534432524312511	eng一
胶	28063	j	iao1	13511413434	iao一
脊	28041	j	i3	24134342511	i二
噩	27969	^	e4	21211251251251251	e三
绰	27937	@	uo4	155121251112	uo三
呕	27879	^	ou3	12511534	ou二
嚼	27876	j	iao2	125134432522151154124	iao二
嚼	27876	j	ue2	125134432522151154124	ue二
谐	27747	x	ie2	145153532511	ie二
舍	27674	#	e4	234112251	e三
歼	27594	j	ian1	11354312	ian一
揣	27568	@	uai1	1121252132522	uai一
揣	27568	@	uai3	1121252132522	uai二
殖	27563	!	i2	1135412251111	i二
拧	27504	n	ing3	112144512	ing二
伺	27405	c	i4	13251251	i三
伺	27405	s	i4	13251251	i三
霖	27387	l	in2	21452444412341234	in二
驼	27386	t	uo2	155144535	uo二
襄	27380	x	iang1	241353425125111221	iang一
衔	27315	x	ian2	133231115112	ian二
惕	27307	t	i4	144225113533	i三
掷	27287	!	i4	112143113452	i三
卸	27285	x	ie4	1311212152	ie三
炽	27194	@	i4	1433425134	i三
敖	27108	^	ao2	11121533134	ao二
惭	27081	c	an2	144215213312	an二
框	27076	k	uang4	11234151121	uang三
捆	27010	k	un3	11212511234	un二
眩	26994	x	uan4	12511141554	uan三
蝉	26987	@	an2	125121443251112	an二
谜	26947	m	i2	145431234454	i二
炫	26933	x	uan4	1433441554	uan三
塘	26894	t	ang2	11214135112251	ang二
阱	26888	j	ing3	1521132	ing二
膜	26833	m	o2	135111222511134	o二
亨	26827	h	eng1	24125152	eng一
奕	26802	y	i4	2413234134	i三
蚂	26697	m	a3	1251214551	a二
蚂	26697	m	a4	1251214551	a一
猩	26668	x	ing1	135325113	ing一
滨	26667	b	in1	14414453212134	in一
沁	26604	q	in4	14414544	in三
跋	26559	b	a2	1251212113454	a二
藩	26539	f	an1	2122441343123425121	an一
舔	26424	t	ian3	131225111342444	ian二
捐	26418	j	uan1	11212512511	uan一
歧	26398	q	i2	121211254	i二
隋	26353	s	ui2	152131212511	ui二
蹭	26351	c	eng4	12512121432524312511	eng一
甄	26342	!	en1	11252211211554	en一
蜡	26302	l	a4	125121412212511	a一
嗤	26283	@	i1	12515221251214	i一
缸	26248	g	ang1	1311252121	ang一
嬉	26210	x	i1	1531121251431251	i一
哮	26173	x	iao1	12511213521	iao一
熄	26172	x	i1	143343251114544	i一
窍	26141	q	iao4	24453412115	iao三
俞	26139	y	u2	2341251122	u二
豁	26107	h	ua2	144511122513434251	ua二
豁	26107	h	uo1	144511122513434251	uo一
豁	26107	h	uo4	144511122513434251	uo三
垒	26075	l	ei3	2545454121	ei二
掘	26017	j	ue2	112151352252	ue二
琦	26016	q	i2	1112113412512	i二
屎	25988	#	i3	2513431234	i二
乍	25921	!	a4	231211	a一
孽	25919	n	ie4	21223251514143112521	ie三
毯	25831	t	an3	2311543344334	an二
弧	25808	h	u2	151533544	u二
槐	25776	h	uai2	11234325113554	uai二
铠	25757	k	ai3	131115252515	ai二
挟	25752	x	ie2	1121143134	ie二
襟	25730	j	in1	1452341234123411234	in一
梨	25679	l	i2	231234221234	i二
嗅	25646	x	iu4	12513251111344	iu三
祁	25566	q	i2	1452452	i二
纲	25530	g	ang1	15512534	ang一
渠	25514	q	u2	244115151234	u二
矢	25495	#	i3	231134	i二
捅	25436	t	ong3	11215425112	ong二
扛	25430	k	ang2	1121121	ang二
朽	25425	x	iu3	1123415	iu二
忖	25374	c	un3	1442124	un二
匈	25364	x	iong1	2353452	iong一
扒	25334	b	a1	112134	a一
扒	25334	p	a2	112134	a二
雍	25297	y	ong1	24155332411121	ong一
莺	25291	y	ing1	21224535451	ing一
侮	25279	w	u3	1323155414	u二
闺	25255	g	ui1	2425121121	ui一
霓	25232	n	i2	21452444432151135	i二
斋	25200	!	ai1	24134132522	ai一
稽	25200	j	i1	1312341354352511	i一
夭	25128	y	ao1	23134	ao一
沦	25113	l	un2	14413435	un二
揍	25073	z	ou4	1121111341134	ou三
瞟	25058	p	iao3	12511112522111234	iao二
苟	25037	g	ou3	212235251	ou二
琉	24975	l	iu2	111214154325	iu二
漪	24948	y	i1	144135313412512	i一
暑	24941	#	u3	2251112132511	u二
窟	24923	k	u1	24453451352252	u一
钓	24913	d	iao4	131115354	iao三
鳞	24864	l	in2	135251211431234354152	in二
瓷	24855	c	i2	24135341554	i二
萱	24846	x	uan1	21224451	uan一
株	24834	!	u1	11234311234	u一
倭	24818	w	o1	13231234531	o一
鞘	24815	q	iao4	11221251122432511	iao三
沛	24758	p	ei4	14411252	ei三
噜	24633	l	u1	1251352512112511	u一
绞	24554	j	iao3	1551413434	iao二
颓	24497	t	ui2	13123435132534	ui二
睿	24474	r	ui4	221451343425111	ui三
噗	24442	p	u1	1251224314311134	u一
唔	24276	w	u2	12511251251	u二
幢	24268	!	uang4	1252414312511211	uang三
喀	24238	k	a1	1251445354251	a一
诅	24236	z	u3	14525111	u二
涕	24195	t	i4	14414351523	i三
拣	24189	j	ian3	112115534	ian二
谣	24186	y	ao2	1453443311252	ao二
叽	24178	j	i1	125135	i一
葱	24137	c	ong1	2122353344544	ong一
拭	24060	#	i4	1121154121	i三
婢	24051	b	i4	153132511312	i三
铸	24048	!	u4	1311151113124	u三
绮	23912	q	i3	155113412512	i二
剿	23891	j	iao3	15552511123422	iao二
胤	23866	y	in4	1355425115	in三
秩	23852	!	i4	13123431134	i三
畔	23833	p	an4	12512143112	an三
粥	23792	!	ou1	1515431234515	ou一
奎	23789	k	ui2	2134121121	ui二
绸	23778	@	ou2	155135121251	ou二
茨	23761	c	i2	2122413534	i二
觉	23726	j	iao4	2443452535	iao三
熏	23690	x	un1	231254312114444	un一
蹬	23651	d	eng4	12512121543341	eng一
诏	23643	!	ao4	14553251	ao三
岔	23623	@	a4	23453252	a一
叭	23566	b	a1	125134	a一
咆	23494	p	ao2	125135515	ao二
滥	23420	l	an4	14412231425221	an三
梧	23401	w	u2	112341251251	u二
垮	23378	k	ua3	1121134115	ua二
澳	23261	^	ao4	1441325431234134	ao三
浙	23244	!	e4	14411213312	e三
甸	23242	d	ian4	23525121	ian三
绯	23150	f	ei1	155121112111	ei一
诛	23141	!	u1	145311234	u一
鲍	23115	b	ao4	13525121135515	ao三
刁	23103	d	iao1	251	iao一
厥	23082	j	ue2	2134315233534	ue二
蚊	23018	w	en2	12512144134	en二
鞠	23015	j	u1	112212511235431234	u一
歆	22876	x	in1	14143125113534	in一
拙	22860	!	uo1	112152252	uo一
茗	22789	m	ing2	2122354251	ing二
眷	22751	j	uan4	243113425111	uan三
戮	22742	l	u4	1541541343331534	u三
唬	22716	h	u3	125121531535	u二
骏	22698	j	un4	15515434354	un三
扳	22636	b	an1	11213354	an一
踹	22631	@	uai4	12512121252132522	uai三
漓	22606	l	i2	14414134522554	i二
蝇	22560	y	ing2	125121425125115	ing二
擂	22548	l	ei4	11211452444425121	ei三
涡	22478	w	o1	14412512534	o一
沌	22474	d	un4	14411525	un三
凸	22455	t	u1	221251	u一
蚩	22424	@	i1	25221251214	i一
酿	22424	n	iang4	112535114511534	iang三
唾	22408	t	uo4	125131212211	uo三
琐	22361	s	uo3	111212432534	uo二
犀	22356	x	i1	2513241343112	i一
澄	22349	d	eng4	1441543341	eng一
澄	22349	@	eng2	1441543341	eng二
哉	22334	z	ai1	2121534251	ai一
猾	22221	h	ua2	1353255452511	ua二
煎	22180	j	ian1	24312511224444	ian一
窒	22175	!	i4	244534154121	i三
虾	22165	x	ia1	1251214124	ia一
蝠	22099	f	u2	1251214125125121	u二
钞	22089	@	ao1	1311152343	ao一
瓣	22056	b	an4	14143113335444143112	an三
唧	22052	j	i1	12515115452	i一
觑	22005	q	u4	1215315224312535	u三
哽	21976	g	eng3	12511251134	eng二
娥	21944	^	e2	15313121534	e二
婿	21914	x	u4	1531521342511	u三
讪	21892	#	an4	145252	an三
耕	21786	g	eng1	11112341132	eng一
葫	21733	h	u2	2122122513511	u二
暧	21715	^	ai4	125113443451354	ai三
浇	21700	j	iao1	1441153135	iao一
嗨	21687	h	ai1	12514413155414	ai一
诵	21654	s	ong4	1455425112	ong三
疫	21652	y	i4	2413413554	i三
兢	21643	j	ing1	112251351225135	ing一
箫	21626	x	iao1	231431451123234	iao一
颅	21616	l	u2	121513132534	u二
啼	21533	t	i2	1251414345252	i二
绅	21513	#	en1	155125112	en一
杉	21508	#	an1	11234333	an一
嗜	21476	#	i4	12511213352511	i三
券	21437	q	uan4	243113453	uan三
遁	21435	d	un4	2331225111454	un三
炯	21405	j	iong3	1433425251	iong二
霎	21405	#	a4	21452444441431531	a一
讥	21392	j	i1	14535	i一
迭	21389	d	ie2	231134454	ie二
彷	21360	p	ang2	13324153	ang二
觅	21336	m	i4	234432535	i三
娴	21333	x	ian2	15314251234	ian二
抿	21329	m	in3	112151515	in二
剔	21278	t	i1	12511353322	i一
稻	21277	d	ao4	1312343443321511	ao三
敷	21263	f	u1	1125112441533134	u一
泻	21251	x	ie4	144145151	ie三
怠	21247	d	ai4	2542514544	ai三
龚	21246	g	ong1	213534122134	ong一
绒	21218	r	ong2	1551153413	ong二
讳	21199	h	ui4	1451152	ui三
勺	21195	#	ao2	2354	ao二
函	21187	h	an2	252413452	an二
喳	21141	@	a1	1251123425111	a一
颂	21103	s	ong4	13454132534	ong三
搀	21047	@	an1	1121352513544	an一
撩	21011	l	iao1	1121134432511234	iao一
擎	20931	q	ing2	21223525131343112	ing二
巍	20904	w	ei1	225231234531325113554	ei一
脯	20878	f	u3	135111251124	u二
脯	20878	p	u2	135111251124	u二
镶	20858	x	iang1	13111541353425125111221	iang一
寥	20857	l	iao2	244554154134333	iao二
漾	20836	y	ang4	144143112145534	ang三
缴	20827	j	iao3	15513251141533134	iao二
藉	20781	j	i2	212211123412212511	i二
藉	20781	j	ie4	212211123412212511	ie三
弊	20759	b	i4	243252343134132	i三
逞	20757	@	eng3	22511121454	eng二
膏	20747	g	ao1	241251452512511	ao一
戳	20671	@	uo1	1541541324111211534	uo一
呛	20665	q	iang4	12513455	iang三
凹	20644	^	ao1	225251	ao一
叩	20625	k	ou4	125152	ou三
禽	20600	q	in2	2344134522554	in二
懊	20550	^	ao4	1442325431234134	ao三
懈	20521	x	ie4	14423535112533112	ie三
蛟	20489	j	iao1	1251214413434	iao一
亢	20459	k	ang4	24135	ang三
呸	20447	p	ei1	125113241	ei一
芊	20334	q	ian1	2122312	ian一
慑	20266	#	e4	14421221115454	e三
跺	20222	d	uo4	12512121351234	uo三
跄	20209	q	iang4	125121213455	iang三
蚀	20185	#	i2	1355251214	i二
栖	20169	q	i1	11234125351	i一
蔚	20152	w	ei4	212251311234124	ei三
铲	20146	@	an3	131115414313	an二
坪	20132	p	ing2	112114312	ing二
筝	20129	!	eng1	2314314355112	eng一
顷	20103	q	ing3	115132534	ing二
腮	20075	s	ai1	13511251214544	ai一
别	20007	b	ie4	12515322	ie三
踉	20003	l	iang4	125121214511534	iang三
划	20000	h	ua2	1153422	ua二
当	20000	d	ang4	2243511	ang三
狰	19977	!	eng1	1353355112	eng一
踱	19897	d	uo2	12512121413122154	uo二
嗖	19887	s	ou1	1251321511254	ou一
苑	19838	y	uan4	212235455	uan三
秉	19831	b	ing3	231511234	ing二
猿	19821	y	uan2	13531212513534	uan二
堤	19816	d	i1	1121251112134	i一
佟	19785	t	ong2	13235444	ong二
悯	19771	m	in3	14424254134	in二
唠	19757	l	ao2	12511224553	ao二
唠	19757	l	ao4	12511224553	ao三
憨	19728	h	an1	2512211131344544	an一
肘	19724	!	ou3	13511124	ou二
拇	19655	m	u3	112155414	u二
僚	19624	l	iao2	132134432511234	iao二
霹	19613	p	i1	2145244445132514143112	i一
婕	19606	j	ie2	153115112134	ie二
禹	19590	y	u3	2325125214	u二
啃	19567	k	en3	125121212511	en二
匀	19505	y	un2	23541	un二
颤	19495	!	an4	141252511251111132534	an三
晖	19478	h	ui1	12511451512	ui一
怅	19456	@	ang4	14423154	ang三
聋	19397	l	ong2	213534122111	ong二
拯	19388	!	eng3	1121525341	eng二
忿	19358	f	en4	234534544	en三
韧	19327	r	en4	11152534	en三
邹	19321	z	ou1	13551152	ou一
梢	19244	#	ao1	112342432511	ao一
肋	19237	l	ei4	1351153	ei三
窘	19223	j	iong3	2445345113251	iong二
嵌	19221	q	ian4	2252122113534	ian三
婪	19194	l	an2	212341234531	an二
辖	19178	x	ia2	115214451112251	ia二
浦	19174	p	u3	14411251124	u二
炭	19147	t	an4	2252134334	an三
曦	19125	x	i1	125114311213123415534	i一
簇	19096	c	u4	231431441533131134	u三
螺	19077	l	uo2	125121425121554234	uo二
酱	19063	j	iang4	24123541253511	iang三
屯	19049	t	un2	21525	un二
悴	19029	c	ui4	144241343412	ui三
匡	18999	k	uang1	2151121	uang一
冀	18988	j	i4	22113525121122134	i三
倔	18984	j	ue2	13251352252	ue二
橙	18984	@	eng2	11234543341	eng二
陕	18975	#	an3	152143134	an二
筱	18974	x	iao3	23143143223134	iao二
叱	18954	@	i4	125135	i三
髓	18935	s	ui3	1255452511131212511454	ui二
淳	18919	@	un2	144141251521	un二
矜	18885	j	in1	1545233445	in一
詹	18852	!	an1	23513344111251	an一
菱	18846	l	ing2	212212134354	ing二
芷	18836	!	i3	21222121	i二
惺	18833	x	ing1	144225113	ing一
浊	18800	!	uo2	1441251214	uo二
囔	18778	n	ang1	12511251245251251112213534	ang一
朔	18750	#	uo4	14315233511	uo三
憔	18746	q	iao2	1442324111214444	iao二
睫	18742	j	ie2	12511115112134	ie二
睬	18741	c	ai3	12511134431234	ai二
鸽	18712	g	e1	134125135451	e一
臀	18687	t	un2	251312213435542511	un二
吨	18670	d	un1	12511525	un一
笙	18633	#	eng1	231431431121	eng一
戟	18632	j	i3	1122511121534	i二
沼	18625	!	ao3	144153251	ao二
谍	18611	d	ie2	145122151234	ie二
昕	18598	x	in1	125113312	in一
蛊	18584	g	u3	225121425221	u二
煜	18582	y	u4	14334251141431	u三
祀	18571	s	i4	14524515	i三
罡	18553	g	ang1	22522112121	ang一
伶	18546	l	ing2	13234454	ing二
荫	18542	y	in1	2122523511	in一
荫	18542	y	in4	2122523511	in三
酥	18511	s	u1	1125351131234	u一
懦	18464	n	uo4	144214524444132522	uo三
厄	18380	^	e4	21355	e三
峨	18374	^	e2	12523121534	e二
轴	18321	!	ou2	1152125121	ou二
伽	18295	j	ia1	13253251	ia一
雳	18289	l	i4	2145244441353	i三
卵	18272	l	uan3	13543524	uan二
捶	18237	@	ui2	112131212211	ui二
檐	18211	y	an2	112343513344111251	an二
棘	18152	j	i2	1125234125234	i二
嗣	18110	s	i4	12512512251251	i三
钗	18040	@	ai1	131115544	ai一
袜	18039	w	a4	14523411234	a一
妩	18020	w	u3	15311135	u二
炕	18018	k	ang4	143344135	ang三
偎	18007	w	ei1	132251211534	ei一
窦	17985	d	ou4	24453412544134	ou三
蝎	17947	x	ie1	1251214251135345	ie一
溶	17932	r	ong2	14414453434251	ong二
膨	17894	p	eng2	13511121251431333	eng二
峙	17869	!	i4	1252121124	i三
缉	17853	j	i1	1551251122111	i一
徊	17842	h	uai2	1332215251	uai二
呗	17817	b	ei1	12512534	ei一
衅	17813	x	in4	132522143112	in三
砂	17805	#	a1	1132512343	a一
舵	17755	d	uo4	133541444535	uo三
昼	17728	!	ou4	2513425111	ou三
迸	17662	b	eng4	2431132454	eng一
斟	17602	!	en1	11221113454412	en一
舆	17587	y	u2	232111512511134	u二
椒	17541	j	iao1	1123421123454	iao一
靓	17479	l	iang4	1112125112535	iang三
旬	17475	x	un2	2352511	un二
厘	17464	l	i2	2132511211	i二
窑	17450	y	ao2	244534311252	ao二
萎	17426	w	ei3	212231234531	ei二
涟	17410	l	ian2	14411512454	ian二
疙	17365	g	e1	241341315	e一
瘩	17347	d	a1	241341122341251	a一
瘩	17347	d	a2	241341122341251	a二
梵	17305	f	an4	212341234354	an三
靴	17283	x	ue1	11221251123235	ue一
侥	17262	j	iao3	132153135	iao二
匿	17242	n	i4	21512213251	i三
挚	17228	!	i4	21213543112	i三
镯	17202	!	uo2	1311152522135251214	uo二
兑	17197	d	ui4	24325135	ui三
尧	17147	y	ao2	2153135	ao二
徘	17122	p	ai2	133221112111	ai二
芽	17121	y	a2	21221523	a二
狙	17116	j	u1	135325111	u一
闵	17114	m	in3	24254134	in二
辫	17059	b	ian4	141431135514143112	ian三
瀑	17047	p	u4	1441251112213424134	u三
更	17035	g	eng1	21251134	eng一
嗷	17032	^	ao2	12511121533134	ao二
庐	17027	l	u2	24134513	u二
芯	17023	x	in1	21224544	in一
禾	16993	h	e2	231234	e二
澎	16976	p	eng2	1441121251431333	eng二
邢	16955	x	ing2	1113252	ing二
绊	16942	b	an4	155143112	an三
蜘	16934	!	i1	125121431134251	i一
憎	16932	z	eng1	1442432524312511	eng一
靡	16931	m	i2	24131234123421112111	i二
靡	16931	m	i3	24131234123421112111	i二
褚	16900	!	u3	14523412132511	u二
湛	16846	!	an4	1441122111345	an三
蒲	16804	p	u2	21224411251124	u二
嚓	16791	c	a1	125144535445411234	a一
珂	16769	k	e1	1112112251	e一
崽	16768	z	ai3	2252251214544	ai二
贬	16755	b	ian3	125343454	ian二
惮	16732	d	an4	144243251112	an三
婵	16719	@	an2	153143251112	an二
嗒	16686	t	a4	1251122341251	a一
悸	16672	j	i4	144231234521	i三
